,user_id,book_id,is_read,rating,is_reviewed
1766,4501,292374,1,5,0
1767,4501,19476,1,4,0
1768,4501,14567,1,5,1
1770,4510,8137,1,4,1
1771,4510,14560,1,4,1
1775,4517,24769,1,5,0
1776,4517,24768,1,4,0
1781,4539,13152,1,4,0
1782,4539,127428,1,4,0
1783,4539,127422,1,4,0
1784,4539,22192,1,5,1
1785,4543,22232,1,4,0
1786,4543,22192,1,5,0
1790,4552,38517,1,5,0
1791,4552,12523,1,5,0
1794,4567,290412,1,5,1
1795,4567,170529,1,5,1
1796,4567,47893,1,5,0
1798,4574,22237,1,5,0
1799,4574,87976,1,4,0
1800,4574,127422,1,4,0
1801,4574,128091,1,5,0
1802,4574,127415,1,4,0
1803,4574,22232,1,4,0
1804,4578,12934,1,4,0
1805,4578,84076,1,5,0
1806,4578,991,1,5,0
1808,4584,3304,1,5,1
1809,4584,58939,1,5,0
1810,4584,19476,1,4,1
1811,4584,153784,1,4,1
1812,4584,176597,1,4,0
1813,4584,303354,1,5,0
1820,4625,89810,1,4,0
1821,4625,38709,1,4,0
1822,4629,511625,1,4,1
1823,4629,76185,1,4,0
1824,4629,292388,1,4,1
1825,4629,19474,1,4,1
1827,4645,24424,1,4,0
1828,4645,46648,1,4,0
1841,4680,3402,1,4,0
1842,4680,47893,1,5,0
1843,4687,58890,1,5,0
1844,4687,47917,1,5,0
1845,4687,412145,1,4,0
1846,4687,412154,1,4,0
1851,4700,48978,1,5,0
1852,4700,47626,1,5,0
1853,4703,19065,1,5,0
1854,4703,22232,1,4,0
1855,4706,19439,1,4,0
1856,4706,11784,1,4,0
1867,4756,11823,1,5,0
1868,4756,391718,1,5,0
1869,4756,47626,1,5,0
1871,4762,24769,1,5,0
1872,4762,19065,1,5,0
1873,4765,46777,1,4,0
1874,4765,70999,1,4,0
1876,4773,71865,1,4,0
1877,4773,22192,1,4,1
1883,4798,519768,1,4,0
1884,4798,519714,1,5,0
1885,4801,44184,1,5,0
1886,4801,47917,1,5,0
1887,4802,12523,1,4,0
1888,4802,8960,1,5,0
1894,4815,51428,1,5,0
1895,4815,10570,1,5,1
1896,4815,58939,1,5,1
1897,4815,10050,1,5,1
1898,4815,8967,1,4,1
1899,4816,58939,1,5,0
1900,4816,89806,1,5,1
1901,4816,220030,1,4,1
1902,4816,522472,1,5,0
1903,4816,522471,1,4,0
1904,4820,522782,1,4,0
1905,4820,19476,1,4,1
1907,4822,345522,1,5,0
1908,4822,523089,1,4,0
1909,4822,333917,1,5,0
1910,4822,522893,1,4,0
1917,4845,163919,1,5,0
1918,4845,14566,1,4,0
1929,4898,290416,1,5,0
1930,4898,14566,1,5,1
1932,4905,303341,1,4,0
1933,4905,359410,1,5,0
1935,4918,395464,1,4,0
1936,4918,267721,1,4,0
1937,4918,52489,1,4,0
1938,4920,105648,1,4,0
1939,4920,527078,1,5,0
1940,4920,89795,1,4,0
1941,4920,43595,1,5,1
1942,4920,437514,1,4,1
1943,4920,43460,1,5,0
1944,4920,207889,1,4,1
1955,4971,12523,1,4,0
1956,4971,65065,1,4,0
1957,4971,51428,1,4,0
1960,4982,19066,1,4,0
1961,4982,13152,1,4,0
1962,4982,13376,1,4,0
1963,4983,38517,1,5,0
1964,4983,94072,1,5,0
1969,4997,24765,1,4,0
1970,4997,146499,1,4,0
1971,4999,38514,1,5,0
1972,4999,37489,1,4,0
1976,5010,19065,1,5,0
1977,5010,116428,1,5,0
1981,5018,87234,1,5,0
1982,5018,24424,1,4,0
1986,5027,10570,1,5,1
1987,5027,10431,1,5,1
1988,5027,8951,1,5,1
1989,5027,8953,1,5,1
1990,5027,137998,1,4,1
1991,5027,137765,1,4,1
1993,5032,22192,1,4,0
1994,5032,89806,1,5,0
1997,5061,116431,1,5,0
1998,5061,293724,1,4,0
1999,5061,536982,1,4,0
2000,5061,176534,1,4,0
2001,5062,89810,1,5,1
2002,5062,46260,1,5,0
2003,5063,182599,1,5,0
2004,5063,182600,1,5,0
2009,5075,46648,1,5,0
2010,5075,301795,1,4,0
2011,5075,14566,1,4,0
2018,5097,13152,1,5,0
2019,5097,22232,1,5,0
2023,5108,12523,1,4,0
2024,5108,65065,1,4,0
2025,5111,127426,1,5,0
2026,5111,127425,1,4,0
2032,5147,12523,1,4,0
2033,5147,43595,1,5,1
2034,5147,43460,1,4,0
2039,5156,546113,1,5,0
2040,5156,301095,1,5,0
2046,5174,19476,1,4,1
2047,5174,103983,1,4,1
2048,5174,19452,1,4,1
2052,5187,153783,1,5,0
2053,5187,176663,1,4,0
2055,5192,118041,1,5,1
2056,5192,548609,1,4,0
2062,5204,19476,1,4,1
2063,5204,303354,1,4,1
2064,5207,24885,1,5,0
2065,5207,70999,1,4,0
2066,5207,24878,1,4,0
2069,5231,13843,1,4,0
2070,5231,19065,1,4,0
2072,5239,13152,1,4,0
2073,5239,51948,1,5,0
2074,5243,93727,1,5,0
2075,5243,24769,1,5,0
2076,5244,26092,1,4,0
2077,5244,14566,1,4,0
2079,5249,270804,1,4,0
2080,5249,176597,1,4,0
2081,5252,106081,1,4,0
2082,5252,26092,1,5,0
2084,5260,19476,1,5,1
2085,5260,82768,1,5,1
2090,5279,49746,1,5,0
2091,5279,24769,1,4,0
2096,5295,46262,1,5,0
2097,5295,110023,1,4,0
2098,5297,12934,1,5,0
2099,5297,19065,1,5,0
2102,5314,13376,1,5,0
2103,5314,14560,1,4,0
2105,5319,112693,1,5,0
2106,5319,10570,1,5,0
2107,5319,8967,1,5,0
2108,5319,118041,1,5,0
2113,5336,127446,1,5,0
2114,5336,127444,1,5,0
2115,5336,127445,1,5,0
2127,5387,127415,1,4,0
2128,5387,128091,1,4,0
2135,5409,44353,1,4,0
2136,5409,44175,1,4,0
2137,5409,128091,1,4,0
2138,5409,124776,1,4,0
2152,5484,22232,1,4,0
2153,5484,22192,1,5,1
2155,5504,186103,1,4,0
2156,5504,22232,1,4,0
2157,5504,122465,1,4,0
2158,5504,22192,1,5,0
2159,5505,94064,1,5,0
2160,5505,4717,1,4,0
2170,5532,39640,1,4,0
2171,5532,13648,1,5,0
2172,5532,39638,1,4,0
2173,5532,39639,1,4,0
2174,5532,39635,1,4,0
2175,5532,39637,1,4,0
2176,5535,12523,1,4,0
2177,5535,15678,1,4,0
2178,5535,112693,1,5,1
2179,5535,10570,1,4,0
2180,5535,137765,1,4,0
2182,5545,38517,1,4,0
2183,5545,44881,1,4,0
2184,5545,19439,1,4,1
2186,5557,38517,1,4,0
2187,5557,19476,1,5,0
2188,5557,19065,1,4,0
2189,5557,105648,1,4,0
2190,5566,19065,1,4,0
2191,5566,563458,1,4,0
2192,5570,186103,1,4,0
2193,5570,89810,1,4,0
2194,5570,89806,1,5,0
2196,5584,565595,1,5,0
2197,5584,565594,1,5,0
2198,5584,14560,1,5,0
2199,5586,280317,1,4,0
2200,5586,565833,1,4,0
2201,5586,128097,1,4,0
2204,5595,116428,1,4,0
2205,5595,24769,1,5,0
2206,5595,19065,1,5,0
2207,5595,66899,1,4,0
2212,5617,39988,1,5,0
2213,5617,96068,1,5,1
2214,5617,568635,1,5,1
2215,5617,11784,1,4,0
2223,5645,47626,1,4,0
2224,5645,139253,1,4,0
2225,5645,124838,1,5,0
2226,5645,313159,1,4,1
2228,5660,5453,1,4,0
2229,5660,22192,1,4,0
2233,5673,3304,1,4,0
2234,5673,5454,1,5,0
2235,5675,49746,1,4,0
2236,5675,163919,1,5,0
2237,5676,106081,1,4,0
2238,5676,38517,1,5,0
2239,5676,12125,1,5,0
2240,5676,19476,1,5,0
2241,5676,412238,1,4,0
2242,5676,412181,1,4,0
2243,5676,22192,1,5,0
2244,5676,22232,1,5,0
2245,5677,19476,1,4,1
2246,5677,3304,1,5,0
2254,5702,2917,1,4,0
2255,5702,5454,1,5,0
2256,5702,8951,1,5,0
2259,5714,2917,1,4,0
2260,5714,3304,1,5,1
2268,5761,12523,1,4,1
2269,5761,5454,1,5,1
2270,5761,19476,1,5,1
2271,5761,22232,1,4,1
2277,5773,96068,1,5,0
2278,5773,568635,1,5,0
2279,5778,127426,1,4,0
2280,5778,127425,1,4,0
2284,5797,127446,1,5,0
2285,5797,127444,1,5,0
2286,5797,127445,1,5,0
2288,5802,301028,1,4,0
2289,5802,89806,1,4,1
2296,5828,47917,1,5,0
2297,5828,11784,1,4,0
2308,5878,42802,1,4,0
2309,5878,42798,1,4,0
2311,5882,5454,1,4,0
2312,5882,5452,1,5,0
2313,5882,22192,1,5,1
2314,5885,24765,1,4,0
2315,5885,14560,1,4,0
2316,5887,89795,1,5,0
2317,5887,170629,1,5,0
2318,5887,19065,1,5,0
2319,5889,199784,1,4,1
2320,5889,14566,1,5,1
2323,5901,199781,1,5,1
2324,5901,586325,1,5,1
2325,5901,286578,1,4,1
2326,5901,586290,1,4,0
2332,5925,23221,1,4,0
2333,5925,412596,1,4,0
2338,5942,22192,1,5,0
2339,5942,22232,1,4,0
2345,5968,13152,1,5,0
2346,5968,22232,1,5,0
2352,5989,44175,1,4,0
2353,5989,44353,1,5,0
2356,6000,590120,1,5,1
2357,6000,589995,1,5,1
2358,6000,65053,1,5,1
2360,6004,40159,1,4,0
2361,6004,2811,1,4,0
2362,6004,176561,1,4,1
2364,6009,19065,1,5,0
2365,6009,153785,1,5,0
2367,6014,87234,1,4,0
2368,6014,590903,1,4,1
2370,6034,207889,1,4,0
2371,6034,19439,1,4,0
2373,6048,17020,1,4,0
2374,6048,17005,1,5,0
2375,6048,24424,1,4,0
2376,6048,19065,1,4,0
2379,6057,3304,1,5,1
2380,6057,19476,1,4,0
2382,6070,65065,1,5,0
2383,6070,197916,1,5,1
2386,6088,46777,1,4,0
2387,6088,14566,1,5,0
2389,6097,89806,1,5,0
2390,6097,14566,1,4,0
2392,6100,303341,1,5,0
2393,6100,359410,1,5,0
2394,6100,318565,1,5,0
2397,6118,116431,1,4,0
2398,6118,360918,1,4,0
2399,6118,93727,1,5,0
2400,6118,128084,1,4,1
2402,6126,22232,1,4,0
2403,6126,248925,1,4,0
2404,6126,50804,1,4,0
2405,6128,12125,1,4,0
2406,6128,19439,1,4,0
2408,6139,19065,1,5,0
2409,6139,24424,1,4,0
2411,6147,157650,1,4,0
2412,6147,24424,1,4,0
2413,6150,10570,1,4,1
2414,6150,586290,1,4,0
2415,6150,601562,1,4,1
2416,6150,374660,1,4,1
2417,6150,95914,1,5,0
2423,6163,19066,1,4,0
2424,6163,19065,1,4,0
2427,6175,19476,1,5,0
2428,6175,3304,1,4,0
2429,6176,89810,1,5,0
2430,6176,170529,1,5,0
2435,6188,89796,1,5,0
2436,6188,603241,1,4,1
2438,6198,19476,1,5,0
2439,6198,40159,1,5,1
2440,6201,128098,1,5,1
2441,6201,412402,1,5,0
2442,6211,13152,1,4,0
2443,6211,3304,1,5,0
2445,6218,12523,1,5,0
2446,6218,38517,1,5,0
2447,6221,59264,1,5,0
2448,6221,59250,1,4,0
2454,6251,12934,1,4,0
2455,6251,14560,1,4,1
2457,6268,47626,1,5,0
2458,6268,607264,1,5,1
2459,6268,47748,1,5,0
2460,6270,220030,1,4,1
2461,6270,89806,1,5,1
2462,6272,435454,1,5,0
2463,6272,87323,1,5,0
2469,6336,24424,1,4,0
2470,6336,94072,1,4,0
2474,6348,95913,1,5,0
2475,6348,112693,1,4,0
2476,6348,19452,1,4,0
2478,6354,14566,1,4,1
2479,6354,71864,1,4,1
2485,6385,19452,1,4,0
2486,6385,46262,1,5,0
2488,6389,39784,1,4,0
2489,6389,12125,1,5,0
2490,6389,39785,1,4,0
2491,6389,416310,1,4,0
2496,6420,22232,1,4,1
2497,6420,22192,1,5,1
2498,6421,13152,1,4,0
2499,6421,113345,1,4,0
2503,6430,13152,1,5,0
2504,6430,114954,1,4,0
2505,6437,19065,1,5,0
2506,6437,153784,1,5,0
2507,6437,22232,1,5,0
2510,6440,19065,1,5,0
2511,6440,127426,1,5,0
2512,6440,333917,1,4,0
2515,6448,24424,1,4,1
2516,6448,19448,1,4,1
2519,6452,19065,1,4,0
2520,6452,97408,1,5,0
2527,6487,13376,1,4,0
2528,6487,4717,1,5,0
2529,6487,82768,1,4,0
2530,6487,103983,1,5,0
2533,6496,128091,1,5,1
2534,6496,22232,1,4,0
2542,6536,412275,1,4,0
2543,6536,137998,1,4,1
2545,6545,125707,1,4,1
2546,6545,170529,1,5,1
2547,6545,10431,1,5,1
2548,6545,48978,1,4,1
2551,6551,10431,1,5,1
2552,6551,10570,1,5,1
2553,6551,290411,1,5,1
2554,6551,313159,1,4,1
2564,6584,46262,1,5,1
2565,6584,24431,1,4,1
2566,6584,119832,1,4,1
2567,6584,105648,1,4,1
2573,6605,19065,1,4,0
2574,6605,13083,1,4,0
2583,6646,568637,1,5,0
2584,6646,11784,1,4,0
2585,6646,12125,1,5,0
2586,6646,12523,1,5,0
2587,6646,10570,1,5,0
2588,6646,8967,1,4,0
2589,6647,39638,1,5,0
2590,6647,39640,1,5,0
2591,6647,39636,1,5,0
2592,6647,39637,1,5,0
2593,6647,39639,1,5,0
2594,6648,19452,1,4,0
2595,6648,10570,1,4,0
2599,6662,46262,1,4,0
2600,6662,176663,1,5,0
2601,6662,462710,1,5,0
2604,6678,991,1,4,0
2605,6678,13152,1,4,0
2606,6678,282206,1,4,0
2607,6678,22232,1,4,0
2608,6678,3304,1,5,0
2609,6678,19476,1,4,0
2610,6678,128091,1,4,0
2611,6678,37751,1,4,0
2612,6678,170629,1,4,0
2613,6678,103983,1,5,0
2614,6678,22192,1,5,0
2618,6694,46260,1,5,0
2619,6694,293975,1,5,0
2623,6715,270804,1,5,0
2624,6715,3304,1,5,0
2626,6720,14566,1,5,0
2627,6720,8137,1,4,0
2629,6729,22232,1,4,0
2630,6729,64653,1,4,0
2636,6777,270363,1,4,0
2637,6777,26092,1,4,0
2641,6795,112693,1,4,0
2642,6795,95914,1,5,0
2645,6804,127422,1,5,0
2646,6804,112631,1,5,0
2647,6805,3304,1,5,1
2648,6805,19476,1,4,1
2652,6824,563947,1,4,0
2653,6824,46777,1,5,1
2654,6825,630278,1,5,0
2655,6825,630272,1,4,0
2656,6825,630266,1,4,0
2662,6857,94064,1,5,1
2663,6857,631529,1,5,1
2664,6857,24424,1,5,1
2667,6869,24878,1,5,0
2668,6869,24885,1,4,0
2669,6873,42802,1,5,0
2670,6873,42798,1,5,0
2671,6873,412359,1,5,0
2673,6878,19065,1,4,0
2674,6878,153780,1,5,0
2675,6878,153779,1,5,0
2681,6892,89810,1,4,0
2682,6892,3304,1,5,0
2691,6937,19065,1,5,0
2692,6937,270402,1,4,0
2698,6973,105648,1,4,0
2699,6973,141513,1,5,1
2706,7005,636196,1,4,1
2707,7005,71869,1,5,1
2708,7005,14566,1,4,1
2710,7009,5454,1,4,0
2711,7009,10570,1,4,0
2713,7012,412182,1,4,0
2714,7012,86193,1,5,0
2716,7016,3304,1,4,0
2717,7016,22192,1,5,0
2720,7024,22232,1,4,0
2721,7024,22192,1,4,0
2732,7092,412176,1,4,0
2733,7092,3304,1,4,0
2734,7094,128091,1,5,0
2735,7094,170629,1,4,0
2736,7098,318565,1,4,0
2737,7098,19452,1,4,0
2752,7132,553526,1,4,0
2753,7132,476994,1,5,0
2758,7156,58890,1,4,0
2759,7156,43460,1,5,0
2760,7156,44175,1,4,0
2761,7156,293950,1,5,0
2762,7156,44325,1,4,1
2763,7156,124776,1,5,0
2764,7156,644197,1,4,0
2765,7156,644195,1,4,0
2774,7196,39640,1,5,0
2775,7196,39639,1,5,0
2776,7196,39638,1,5,0
2777,7196,39636,1,5,0
2778,7196,39637,1,5,0
2779,7196,39635,1,5,0
2785,7214,646420,1,4,0
2786,7214,12934,1,4,0
2788,7234,128091,1,4,0
2789,7234,341925,1,4,0
2790,7234,307652,1,4,0
2791,7234,127425,1,4,0
2792,7234,127426,1,4,0
2793,7234,412277,1,4,0
2794,7234,157066,1,4,0
2798,7261,3402,1,4,0
2799,7261,19065,1,4,0
2800,7261,93724,1,4,0
2801,7261,19066,1,5,0
2802,7261,82553,1,5,0
2807,7274,279679,1,5,0
2808,7274,49746,1,5,0
2809,7274,19452,1,5,0
2812,7277,12934,1,4,0
2813,7277,89806,1,5,0
2817,7289,5454,1,4,1
2818,7289,5452,1,4,0
2821,7301,176479,1,4,1
2822,7301,649600,1,4,0
2823,7301,649514,1,5,0
2824,7302,107912,1,4,0
2825,7302,154580,1,5,0
2828,7314,46777,1,4,0
2829,7314,14566,1,4,0
2831,7326,13152,1,4,0
2832,7326,22232,1,4,0
2836,7340,12523,1,4,0
2837,7340,10570,1,4,0
2838,7344,164722,1,5,0
2839,7344,47887,1,5,0
2840,7344,176273,1,4,0
2846,7361,176283,1,5,0
2847,7361,17020,1,4,0
2848,7361,17005,1,4,0
2849,7361,279679,1,4,0
2850,7361,19065,1,5,0
2851,7361,49746,1,4,0
2858,7383,19065,1,5,0
2859,7383,278264,1,4,0
2861,7394,12125,1,5,0
2862,7394,8953,1,4,0
2863,7398,176534,1,5,0
2864,7398,47626,1,5,0
2871,7425,17567,1,4,1
2872,7425,13083,1,4,1
2873,7425,38980,1,4,0
2874,7425,279638,1,4,1
2875,7425,71864,1,4,1
2877,7429,3304,1,4,0
2878,7429,94064,1,4,0
2881,7435,13152,1,5,0
2882,7435,19452,1,5,1
2883,7435,655601,1,5,1
2884,7435,14560,1,5,0
2885,7435,8137,1,5,1
2887,7439,14560,1,4,0
2888,7439,14566,1,4,0
2890,7448,24424,1,4,0
2891,7448,3304,1,5,1
2897,7488,260037,1,5,0
2898,7488,333917,1,5,0
2899,7488,333921,1,5,0
2900,7488,210694,1,5,0
2901,7493,133742,1,4,0
2902,7493,22232,1,4,0
2903,7493,176534,1,4,0
2905,7498,19065,1,5,0
2906,7498,59264,1,4,0
2907,7498,199785,1,5,0
2908,7498,196549,1,4,0
2913,7513,290412,1,4,0
2914,7513,19474,1,5,0
2916,7519,19065,1,4,0
2917,7519,37731,1,4,0
2923,7560,319421,1,5,1
2924,7560,661170,1,4,1
2925,7575,13152,1,4,0
2926,7575,19452,1,5,0
2927,7585,519616,1,5,0
2928,7585,293975,1,5,0
2929,7585,46260,1,5,0
2934,7618,12523,1,4,0
2935,7618,12125,1,5,0
2936,7618,10570,1,4,0
2939,7636,46260,1,5,0
2940,7636,87573,1,5,0
2942,7640,13152,1,4,0
2943,7640,133742,1,5,0
2944,7640,354517,1,4,0
2945,7644,42802,1,4,0
2946,7644,42798,1,5,0
2947,7644,37743,1,5,0
2948,7644,38709,1,4,0
2949,7644,82774,1,5,0
2950,7644,105648,1,4,0
2954,7665,49746,1,4,0
2955,7665,19065,1,5,1
2962,7703,176604,1,5,1
2963,7703,79640,1,4,0
2965,7710,43491,1,5,1
2966,7710,286579,1,5,1
2968,7716,19476,1,4,0
2969,7716,3304,1,4,0
2970,7716,215541,1,5,1
2971,7732,17005,1,4,0
2972,7732,85967,1,5,0
2976,7747,47893,1,5,0
2977,7747,2917,1,4,0
2981,7778,47754,1,5,0
2982,7778,196549,1,5,0
2983,7782,19065,1,5,0
2984,7782,19448,1,4,0
2985,7788,12125,1,5,0
2986,7788,12523,1,5,0
2987,7792,112693,1,4,0
2988,7792,10570,1,5,0
2989,7800,46777,1,4,0
2990,7800,558296,1,4,0
3002,7863,99561,1,4,0
3003,7863,65065,1,5,1
3004,7863,176534,1,5,0
3006,7866,44881,1,5,0
3007,7866,342220,1,5,0
3008,7866,112693,1,4,0
3017,7894,38517,1,5,0
3018,7894,53072,1,5,1
3019,7894,673509,1,5,1
3020,7894,673498,1,4,1
3021,7894,290416,1,4,1
3022,7896,3304,1,4,0
3023,7896,19476,1,4,0
3024,7902,37732,1,4,1
3025,7902,216196,1,4,0
3026,7902,119076,1,5,1
3027,7907,112693,1,4,0
3028,7907,170529,1,4,0
3030,7911,152104,1,5,0
3031,7911,13376,1,5,0
3032,7911,14560,1,4,0
3040,7938,675678,1,5,0
3041,7938,675614,1,4,0
3045,7944,47626,1,5,0
3046,7944,157650,1,5,0
3047,7944,2917,1,4,0
3048,7944,40159,1,5,0
3049,7944,176663,1,5,0
3052,7962,400702,1,4,0
3053,7962,677242,1,5,1
3054,7963,82768,1,4,0
3055,7963,127428,1,4,0
3057,7974,153780,1,5,0
3058,7974,153779,1,5,0
3059,7974,451220,1,4,0
3060,7977,253106,1,4,0
3061,7977,437514,1,5,0
3062,7977,285951,1,4,0
3063,7977,12125,1,5,0
3064,7977,412182,1,5,0
3065,7977,38517,1,5,0
3066,7977,12523,1,5,0
3067,7977,139156,1,5,0
3069,7985,19065,1,5,0
3070,7985,49746,1,5,0
3074,8003,420135,1,5,0
3075,8003,452826,1,5,0
3076,8004,679335,1,5,1
3077,8004,679334,1,4,1
3078,8004,679311,1,4,1
3082,8013,24885,1,4,0
3083,8013,24898,1,4,0
3084,8014,11784,1,5,0
3085,8014,38513,1,4,0
3086,8015,38517,1,4,0
3087,8015,10943,1,4,0
3088,8017,286580,1,4,0
3089,8017,10570,1,5,1
3092,8021,216196,1,5,0
3093,8021,19474,1,5,0
3099,8056,17020,1,4,0
3100,8056,42802,1,4,0
3101,8062,220030,1,4,0
3102,8062,412211,1,5,0
3103,8062,412190,1,5,0
3104,8065,19065,1,5,0
3105,8065,683406,1,4,0
3106,8065,19452,1,4,0
3107,8065,44175,1,5,0
3108,8065,44353,1,4,1
3109,8065,639754,1,5,1
3110,8069,176287,1,4,0
3111,8069,253106,1,4,0
3112,8069,112631,1,5,0
3120,8094,5454,1,5,1
3121,8094,397434,1,5,1
3122,8094,3304,1,4,1
3123,8094,176579,1,5,1
3124,8094,2811,1,4,1
3125,8094,19474,1,4,1
3126,8097,93727,1,4,0
3127,8097,103983,1,4,0
3132,8122,199687,1,4,0
3133,8122,89810,1,4,0
3135,8128,19065,1,5,1
3136,8128,17020,1,4,0
3137,8128,17005,1,4,0
3138,8128,22232,1,4,0
3142,8141,19065,1,4,1
3143,8141,12934,1,4,0
3144,8141,46648,1,4,0
3148,8149,19065,1,4,0
3149,8149,8953,1,4,0
3154,8164,207889,1,4,0
3155,8164,3304,1,5,0
3157,8177,48978,1,4,0
3158,8177,19065,1,5,0
3159,8177,412201,1,5,0
3160,8178,3304,1,4,0
3161,8178,19476,1,4,0
3163,8189,13376,1,4,0
3164,8189,89796,1,4,0
3165,8189,14560,1,4,0
3169,8199,182600,1,5,0
3170,8199,182599,1,5,0
3171,8201,292374,1,4,0
3172,8201,687650,1,4,1
3173,8201,14566,1,5,1
3175,8204,19452,1,4,0
3176,8204,38980,1,5,0
3180,8212,96068,1,5,1
3181,8212,51428,1,5,1
3183,8245,5454,1,4,0
3184,8245,3304,1,4,0
3186,8249,94062,1,5,0
3187,8249,82588,1,4,0
3195,8283,182600,1,5,0
3196,8283,182599,1,5,0
3197,8283,170629,1,4,0
3198,8288,270804,1,5,0
3199,8288,3304,1,5,1
3200,8288,19476,1,4,1
3202,8299,253106,1,5,0
3203,8299,412229,1,5,0
3204,8299,412211,1,4,0
3205,8299,412176,1,5,0
3206,8299,412128,1,5,0
3209,8305,105648,1,5,0
3210,8305,2917,1,4,0
3211,8308,24769,1,4,0
3212,8308,19065,1,4,0
3220,8331,39638,1,4,0
3221,8331,13648,1,5,0
3222,8331,39635,1,4,0
3223,8331,39637,1,4,0
3224,8331,22232,1,4,1
3227,8336,22237,1,5,0
3228,8336,22232,1,4,0
3229,8341,93727,1,4,0
3230,8341,52489,1,4,0
3231,8344,47774,1,5,0
3232,8344,176597,1,5,0
3234,8354,367349,1,5,0
3235,8354,22232,1,4,0
3236,8354,22192,1,4,1
3237,8358,450665,1,4,1
3238,8358,208493,1,5,0
3239,8358,14566,1,5,1
3262,8452,8137,1,4,0
3263,8452,19065,1,4,0
3267,8469,105648,1,4,0
3268,8469,66898,1,5,0
3270,8482,5454,1,5,1
3271,8482,5452,1,5,1
3272,8482,19476,1,4,1
3273,8487,12523,1,5,0
3274,8487,342220,1,5,0
3278,8495,46262,1,4,0
3279,8495,51948,1,5,1
3280,8496,46262,1,5,0
3281,8496,46260,1,5,0
3286,8503,11784,1,5,0
3287,8503,10943,1,5,0
3288,8515,95914,1,5,0
3289,8515,65065,1,5,0
3290,8515,139253,1,5,0
3291,8515,547866,1,5,0
3292,8515,564015,1,5,0
3293,8515,313101,1,5,0
3295,8526,475385,1,4,0
3296,8526,157080,1,5,1
3297,8537,19065,1,5,0
3298,8537,85967,1,5,0
3299,8537,242956,1,4,0
3300,8542,407355,1,4,0
3301,8542,345522,1,5,0
3302,8542,22232,1,5,1
3303,8548,17162,1,4,0
3304,8548,24431,1,4,0
3305,8548,19065,1,5,0
3309,8561,19065,1,4,0
3310,8561,22232,1,4,0
3316,8580,24769,1,5,0
3317,8580,93773,1,5,0
3318,8582,39785,1,4,0
3319,8582,412225,1,4,0
3320,8592,127428,1,4,0
3321,8592,127415,1,4,0
3332,8635,79876,1,5,0
3333,8635,137998,1,5,0
3340,8679,58350,1,4,0
3341,8679,127428,1,5,0
3342,8679,17162,1,5,0
3349,8695,705727,1,5,1
3350,8695,705693,1,5,1
3354,8703,44175,1,4,0
3355,8703,271086,1,5,0
3358,8710,5454,1,5,1
3359,8710,5452,1,5,1
3360,8710,91207,1,5,0
3361,8710,5453,1,5,1
3362,8711,5454,1,5,0
3363,8711,519768,1,5,1
3370,8734,412211,1,4,0
3371,8734,412201,1,5,0
3372,8739,139253,1,4,0
3373,8739,5451,1,4,0
3375,8753,112693,1,4,1
3376,8753,10570,1,4,1
3378,8759,24769,1,4,0
3379,8759,24768,1,4,0
3388,8794,24424,1,5,0
3389,8794,79642,1,4,0
3391,8805,17020,1,5,0
3392,8805,17005,1,4,0
3402,8854,3304,1,4,1
3403,8854,19476,1,4,1
3404,8854,37751,1,4,1
3405,8854,5454,1,4,0
3406,8859,127422,1,5,0
3407,8859,19065,1,5,0
3408,8866,345522,1,5,0
3409,8866,71009,1,5,0
3411,8880,712725,1,5,0
3412,8880,416275,1,5,0
3415,8890,4717,1,4,0
3416,8890,24881,1,4,0
3417,8890,19476,1,5,0
3418,8890,176579,1,5,0
3419,8890,37240,1,5,0
3421,8894,38513,1,5,0
3422,8894,38514,1,5,1
3424,8898,13152,1,4,0
3425,8898,128091,1,5,0
3426,8899,39636,1,4,0
3427,8899,39640,1,4,1
3428,8899,19452,1,4,0
3434,8923,176438,1,5,0
3435,8923,40159,1,4,0
3437,8925,10570,1,5,0
3438,8925,8967,1,5,0
3440,8935,40159,1,4,0
3441,8935,71864,1,4,1
3456,8984,24424,1,4,0
3457,8984,94072,1,4,0
3460,8999,24424,1,4,0
3461,8999,14566,1,5,0
3464,9017,345522,1,4,0
3465,9017,17005,1,4,0
3467,9020,24424,1,5,0
3468,9020,94064,1,5,0
3471,9025,39640,1,4,0
3472,9025,22192,1,4,0
3473,9027,19065,1,5,0
3474,9027,42802,1,5,0
3475,9027,42798,1,4,0
3477,9043,38517,1,4,1
3478,9043,14566,1,4,0
3489,9081,19065,1,4,0
3490,9081,14566,1,4,0
3491,9085,23221,1,4,0
3492,9085,412587,1,4,1
3494,9096,343175,1,4,0
3495,9096,49746,1,4,0
3496,9096,19065,1,5,0
3497,9097,10431,1,5,1
3498,9097,10570,1,5,1
3499,9097,319421,1,4,0
3500,9097,8951,1,5,0
3505,9126,407353,1,4,0
3506,9126,93727,1,5,0
3511,9137,19476,1,4,0
3512,9137,14566,1,5,1
3513,9139,107928,1,4,0
3514,9139,42798,1,5,0
3519,9148,44175,1,4,1
3520,9148,551502,1,4,1
3521,9148,43595,1,4,1
3522,9148,43460,1,4,1
3523,9148,43076,1,4,1
3524,9148,124776,1,4,1
3525,9148,644197,1,4,1
3530,9185,5454,1,4,0
3531,9185,5452,1,4,0
3538,9206,19476,1,4,1
3539,9206,3304,1,4,1
